0, GPU-afac1cc5-1ad0-b132-8b8c-3092327fb9df, 0, 0
1, GPU-2baa6f9d-60fb-6e3f-9569-c912e866311b, 0, 0
2, GPU-d3027acb-9c66-e3ae-1eb9-b0e55bf62995, 0, 0
3, GPU-c1d3a45c-692d-72be-5eb8-07dcc88bcc38, 0, 0
4, GPU-c30b88fb-0186-f6bc-8520-9af9fc22f91f, 0, 0
5, GPU-724d62d9-42d4-f908-37b2-55e55912c899, 0, 0
6, GPU-3c781fb9-b714-3948-be8e-035998daae22, 0, 0
7, GPU-80506cd7-3135-eefa-f35e-4f2fe40ba8bd, 0, 0
